,puuid,championId,championLevel,championPoints
11985,,110,4,18403
11986,,517,4,17843
11987,,106,4,17188
11988,,221,4,13890
11989,,57,4,12834
11990,,30,3,12122
11991,,21,3,11952
11992,,245,3,8672
11993,,360,3,8203
11994,,59,3,7112
11995,,120,3,6748
11996,,15,3,6263
11997,,887,3,6112
11998,,200,3,6042
11999,,48,2,5973
12000,,222,2,5758
12001,,22,2,5519
12002,,58,2,5063
12003,,266,2,5016
12004,,39,2,4747
12005,,154,2,4507
12006,,111,2,4460
12007,,89,2,4406
12008,,164,2,4080
12009,,3,2,3963
12010,,18,2,3889
12011,,67,2,3885
12012,,80,2,3725
12013,,777,2,3719
12014,,875,2,3686
12015,,429,2,3431
12016,,142,2,3035
12017,,147,2,2809
12018,,51,2,2256
12019,,78,2,2242
12020,,43,2,2093
12021,,238,2,2042
12022,,4,2,1971
12023,,13,2,1885
12024,,77,1,1751
12025,,126,1,1219
12026,,150,1,1122
12027,,157,1,1045
12028,,235,1,994
12029,,1,1,951
12030,,56,1,894
12031,,201,1,851
12032,,497,1,776
12033,,74,1,703
12034,,134,1,635
12035,,36,1,601
12036,,105,1,463
12037,,84,1,250
12038,,518,1,132
12039,,102,1,98
12040,,81,7,301168
12041,,523,7,192376
12042,,222,7,148712
12043,,145,7,113628
12044,,21,7,111273
12045,,236,7,92897
12046,,235,7,83711
12047,,360,7,82114
12048,,517,7,53462
12049,,67,6,51639
12050,,202,7,39587
12051,,64,7,38599
12052,,51,7,36896
12053,,498,7,36468
12054,,110,6,35529
12055,,22,5,34271
12056,,238,6,30752
12057,,61,6,30461
12058,,234,6,26616
12059,,157,6,24588
12060,,203,5,23641
12061,,96,5,23080
12062,,53,5,23045
12063,,18,5,22597
12064,,79,5,22485
12065,,429,5,21715
12066,,11,4,20285
12067,,121,4,19831
12068,,89,4,19489
12069,,111,4,19124
12070,,15,4,19084
12071,,104,4,18455
12072,,59,4,16217
12073,,119,4,15105
12074,,412,4,14437
12075,,555,3,12386
12076,,350,3,11663
12077,,39,3,11623
12078,,266,3,11421
12079,,711,3,11291
12080,,777,3,10176
12081,,80,3,9976
12082,,895,3,9627
12083,,32,3,8456
12084,,201,3,8257
12085,,92,3,7387
12086,,12,3,7014
12087,,106,3,6730
12088,,54,2,5915
12089,,86,2,5833
12090,,115,2,5755
12091,,29,2,5745
12092,,875,2,5661
12093,,37,2,5237
12094,,142,2,5150
12095,,147,2,4831
12096,,3,2,4647
12097,,876,2,4265
12098,,120,2,4207
12099,,57,2,4073
12100,,58,2,3823
12101,,117,2,3744
12102,,84,2,3737
12103,,131,2,3713
12104,,16,2,3377
12105,,99,2,3286
12106,,161,2,3224
12107,,14,2,3131
12108,,1,2,3008
12109,,31,2,2987
12110,,107,2,2966
12111,,30,2,2880
12112,,246,2,2871
12113,,268,2,2859
12114,,134,2,2852
12115,,62,2,2816
12116,,166,2,2676
12117,,40,2,2604
12118,,43,2,2551
12119,,101,2,2539
12120,,24,2,2411
12121,,63,2,2330
12122,,7,2,2255
12123,,221,2,2251
12124,,103,2,2244
12125,,45,2,2193
12126,,141,2,2170
12127,,150,2,1940
12128,,126,2,1939
12129,,245,2,1914
12130,,42,2,1896
12131,,114,1,1768
12132,,13,1,1732
12133,,4,1,1496
12134,,887,1,1466
12135,,133,1,1374
12136,,143,1,1322
12137,,77,1,1275
12138,,68,1,1242
12139,,163,1,1149
12140,,9,1,1146
12141,,497,1,1137
12142,,25,1,1095
12143,,34,1,1065
12144,,60,1,1063
12145,,76,1,990
12146,,897,1,924
12147,,17,1,880
12148,,112,1,875
12149,,122,1,865
12150,,10,1,862
12151,,48,1,849
12152,,888,1,796
12153,,78,1,772
12154,,19,1,768
12155,,74,1,747
12156,,154,1,745
12157,,36,1,734
12158,,518,1,673
12159,,50,1,663
12160,,55,1,645
12161,,41,1,627
12162,,267,1,584
12163,,26,1,575
12164,,23,1,560
12165,,127,1,553
12166,,164,1,340
12167,,526,1,267
12168,,91,1,262
12169,,20,1,248
12170,,82,1,241
12171,,33,1,218
12172,,75,1,203
12173,,35,1,191
12174,,136,1,179
12175,,102,1,171
12176,,902,1,154
12177,,72,1,153
12178,,516,1,140
12179,,69,1,133
12180,,105,1,132
12181,,421,1,106
12182,,420,1,106
12183,,38,1,106
12184,,427,1,101
12185,,85,1,90
12186,,30,5,189140
12187,,234,5,41351
12188,,64,5,38819
12189,,79,5,29517
12190,,106,5,24864
12191,,113,4,21534
12192,,57,4,15874
12193,,876,4,14631
12194,,121,4,13871
12195,,254,4,13665
12196,,56,3,11093
12197,,78,3,10524
12198,,104,3,7694
12199,,526,3,7013
12200,,60,3,6561
12201,,3,2,5572
12202,,518,2,4282
12203,,51,2,2786
12204,,5,2,2074
12205,,350,2,1938
12206,,102,1,1774
12207,,2,1,1457
12208,,43,1,1202
12209,,91,1,1121
12210,,203,1,969
12211,,161,1,795
12212,,236,1,770
12213,,101,1,751
12214,,61,1,729
12215,,131,1,616
12216,,22,1,592
12217,,42,1,582
12218,,25,1,573
12219,,141,1,567
12220,,111,1,550
12221,,80,1,510
12222,,58,1,501
12223,,222,1,302
12224,,54,1,248
12225,,76,1,229
12226,,221,1,209
12227,,122,1,165
12228,,421,1,148
12229,,55,1,144
12230,,103,1,138
12231,,163,1,136
12232,,523,1,135
12233,,142,1,118
12234,,412,1,116
12235,,92,1,110
12236,,18,1,107
12237,,126,5,279221
12238,,79,5,152944
12239,,24,5,128529
12240,,164,5,128495
12241,,150,5,119979
12242,,41,5,119034
12243,,58,5,118729
12244,,234,5,104033
12245,,897,5,101355
12246,,85,5,97057
12247,,266,5,90800
12248,,114,5,89866
12249,,64,5,84108
12250,,887,5,76699
12251,,84,5,69607
12252,,39,5,64073
12253,,236,5,62502
12254,,104,5,61901
12255,,68,5,52405
12256,,517,5,39525
12257,,14,5,38847
12258,,875,5,27752
12259,,23,5,25179
12260,,113,5,24856
12261,,166,4,20726
12262,,80,4,17396
12263,,13,4,17098
12264,,4,4,16857
12265,,54,4,15519
12266,,516,4,14036
12267,,6,4,13761
12268,,56,4,13573
12269,,59,4,12836
12270,,202,3,11838
12271,,48,3,11805
12272,,133,3,10409
12273,,81,3,8965
12274,,2,3,8133
12275,,36,3,7201
12276,,223,3,7141
12277,,78,3,6455
12278,,77,3,6242
12279,,62,3,6025
12280,,50,2,4573
12281,,145,2,4111
12282,,10,2,3824
12283,,22,2,3798
12284,,8,2,3771
12285,,67,2,3563
12286,,12,2,3313
12287,,75,2,3262
12288,,18,2,3216
12289,,111,2,3213
12290,,112,2,3196
12291,,711,2,3139
12292,,888,2,3114
12293,,254,2,3108
12294,,154,2,3010
12295,,1,2,2905
12296,,157,2,2881
12297,,777,2,2833
12298,,103,2,2672
12299,,120,2,2595
12300,,7,2,2506
12301,,45,2,2291
12302,,51,2,2281
12303,,110,2,2107
12304,,420,2,2090
12305,,5,2,2021
12306,,518,2,1991
12307,,497,2,1980
12308,,57,2,1932
12309,,121,2,1930
12310,,427,2,1852
12311,,115,1,1661
12312,,134,1,1518
12313,,119,1,1328
12314,,31,1,1257
12315,,32,1,1167
12316,,98,1,1113
12317,,21,1,1096
12318,,43,1,1080
12319,,15,1,1062
12320,,17,1,982
12321,,240,1,868
12322,,53,1,860
12323,,82,1,856
12324,,90,1,854
12325,,69,1,815
12326,,83,1,783
12327,,29,1,775
12328,,498,1,748
12329,,89,1,726
12330,,38,1,695
12331,,27,1,665
12332,,101,1,664
12333,,3,1,652
12334,,127,1,651
12335,,245,1,643
12336,,91,1,587
12337,,555,1,551
12338,,221,1,542
12339,,105,1,531
12340,,222,1,513
12341,,131,1,500
12342,,74,1,264
12343,,267,1,223
12344,,86,1,184
12345,,523,1,171
12346,,72,1,167
12347,,117,1,135
12348,,122,1,134
12349,,37,1,134
12350,,25,1,132
12351,,34,1,129
12352,,92,1,124
12353,,235,1,116
12354,,136,1,115
12355,,902,1,114
12356,,20,1,108
12357,,9,1,99
12358,,268,1,90
12359,,11,1,85
12360,,35,1,80
12361,,555,7,86121
12362,,497,7,37442
12363,,526,5,23880
12364,,81,2,3310
12365,,110,2,3295
12366,,498,2,3023
12367,,53,2,2738
12368,,76,2,2629
12369,,51,2,2519
12370,,111,2,2505
12371,,12,2,2169
12372,,517,2,1938
12373,,29,1,1587
12374,,235,1,1578
12375,,101,1,1530
12376,,266,1,1522
12377,,103,1,1372
12378,,222,1,1321
12379,,64,1,1273
12380,,268,1,1052
12381,,121,1,920
12382,,22,1,897
12383,,43,1,827
12384,,96,1,819
12385,,84,1,808
12386,,4,1,804
12387,,50,1,778
12388,,27,1,768
12389,,245,1,724
12390,,21,1,722
12391,,236,1,718
12392,,25,1,712
12393,,202,1,710
12394,,223,1,700
12395,,3,1,677
12396,,16,1,668
12397,,17,1,667
12398,,82,1,665
12399,,412,1,661
12400,,115,1,658
12401,,57,1,599
12402,,7,1,562
12403,,10,1,549
12404,,238,1,446
12405,,432,1,404
12406,,201,1,287
12407,,63,1,257
12408,,104,1,243
12409,,45,1,241
12410,,113,1,239
12411,,161,1,214
12412,,122,1,194
12413,,77,1,143
12414,,350,1,122
12415,,200,1,122
12416,,78,1,122
12417,,15,1,115
12418,,30,1,112
12419,,102,1,111
12420,,119,1,90
12421,,11,1,86
12422,,221,7,139629
12423,,110,5,104076
12424,,523,5,93394
12425,,498,6,91902
12426,,236,5,69272
12427,,145,5,65578
12428,,22,5,44612
12429,,81,5,38600
12430,,111,5,31987
12431,,360,5,28913
12432,,429,4,19257
12433,,51,4,19177
12434,,222,4,18466
12435,,202,4,15345
12436,,555,4,13250
12437,,43,4,12740
12438,,15,3,12069
12439,,497,3,11623
12440,,57,3,9905
12441,,53,3,6523
12442,,235,2,5615
12443,,12,2,5258
12444,,67,2,5161
12445,,201,2,4675
12446,,21,2,2852
12447,,64,2,2851
12448,,350,2,2623
12449,,117,2,2620
12450,,29,2,2531
12451,,412,2,1860
12452,,18,1,1653
12453,,96,1,1418
12454,,32,1,1235
12455,,902,1,1028
12456,,223,1,982
12457,,84,1,654
12458,,20,1,549
12459,,115,1,428
12460,,119,1,190
12461,,254,1,188
12462,,1,1,157
12463,,134,1,155
12464,,121,1,108
12465,,526,5,96393
12466,,497,4,18604
12467,,111,3,10114
12468,,412,3,9986
12469,,89,3,7464
12470,,555,3,6442
12471,,32,3,6348
12472,,875,2,5838
12473,,141,2,5386
12474,,14,2,5197
12475,,154,2,5049
12476,,238,2,3917
12477,,201,2,3806
12478,,12,2,3720
12479,,53,2,2922
12480,,523,2,2903
12481,,29,2,2666
12482,,902,2,2588
12483,,897,2,2159
12484,,145,2,1943
12485,,122,2,1844
12486,,234,2,1823
12487,,350,1,1791
12488,,45,1,1790
12489,,254,1,1682
12490,,55,1,1551
12491,,11,1,1442
12492,,104,1,1281
12493,,21,1,1180
12494,,78,1,1167
12495,,81,1,1111
12496,,421,1,1108
12497,,84,1,1078
12498,,517,1,1046
12499,,143,1,938
12500,,131,1,876
12501,,35,1,876
12502,,80,1,721
12503,,235,1,711
12504,,30,1,652
12505,,39,1,627
12506,,67,1,615
12507,,133,1,613
12508,,44,1,601
12509,,8,1,590
12510,,266,1,570
12511,,31,1,501
12512,,86,1,259
12513,,51,1,195
12514,,42,1,158
12515,,79,1,151
12516,,57,1,138
12517,,221,1,136
12518,,16,1,127
12519,,498,1,124
12520,,3,1,122
12521,,2,1,115
12522,,13,1,113
12523,,121,1,109
12524,,22,1,105
12525,,114,1,89
12526,,105,7,243928
12527,,92,7,160432
12528,,76,7,111919
12529,,4,6,103866
12530,,64,7,89604
12531,,41,7,84653
12532,,60,6,72052
12533,,142,7,45968
12534,,203,5,42849
12535,,84,6,38148
12536,,246,6,33355
12537,,39,5,32132
12538,,113,6,31945
12539,,157,5,28471
12540,,234,6,28125
12541,,134,5,23689
12542,,777,5,23382
12543,,164,4,21099
12544,,517,4,19065
12545,,236,4,17736
12546,,7,4,17064
12547,,30,4,16721
12548,,421,4,15982
12549,,104,4,15735
12550,,80,4,14094
12551,,145,4,13560
12552,,141,4,12867
12553,,78,4,12817
12554,,245,3,12444
12555,,69,3,11839
12556,,13,3,11510
12557,,163,3,10708
12558,,876,3,9889
12559,,81,3,9601
12560,,68,3,8524
12561,,103,3,8071
12562,,412,3,7475
12563,,268,3,7323
12564,,62,3,7192
12565,,114,3,7123
12566,,85,3,7097
12567,,61,3,6934
12568,,555,3,6705
12569,,91,3,6620
12570,,28,3,6375
12571,,222,3,6302
12572,,79,3,6293
12573,,59,2,5742
12574,,121,2,5606
12575,,58,2,5534
12576,,112,2,5481
12577,,238,2,4524
12578,,98,2,4448
12579,,8,2,4434
12580,,57,2,4304
12581,,15,2,4050
12582,,201,2,3981
12583,,240,2,3585
12584,,102,2,3443
12585,,3,2,3357
12586,,43,2,3291
12587,,5,2,3107
12588,,122,2,2942
12589,,53,2,2789
12590,,18,2,2734
12591,,350,2,2550
12592,,266,2,2497
12593,,51,2,2465
12594,,86,2,2040
12595,,498,2,1943
12596,,126,2,1939
12597,,429,2,1869
12598,,523,1,1764
12599,,221,1,1748
12600,,25,1,1702
12601,,24,1,1607
12602,,127,1,1590
12603,,111,1,1502
12604,,1,1,1470
12605,,11,1,1463
12606,,202,1,1334
12607,,235,1,1248
12608,,67,1,1207
12609,,55,1,1195
12610,,32,1,1157
12611,,82,1,1112
12612,,120,1,952
12613,,77,1,915
12614,,711,1,903
12615,,42,1,882
12616,,22,1,854
12617,,29,1,780
12618,,131,1,744
12619,,63,1,741
12620,,99,1,717
12621,,38,1,595
12622,,16,1,541
12623,,875,1,325
12624,,23,1,309
12625,,254,1,240
12626,,110,1,208
12627,,56,1,188
12628,,427,1,142
12629,,45,1,129
12630,,360,1,115
12631,,119,1,112
12632,,10,1,108
12633,,117,1,107
12634,,37,1,84
12635,,44,7,578212
12636,,3,7,297029
12637,,102,7,208528
12638,,80,7,202394
12639,,78,7,148753
12640,,266,6,92759
12641,,254,7,88755
12642,,50,7,87401
12643,,164,6,82471
12644,,106,5,80998
12645,,412,7,79408
12646,,497,7,73970
12647,,897,7,69022
12648,,98,7,64205
12649,,38,5,55904
12650,,150,6,44989
12651,,77,6,40695
12652,,57,5,40106
12653,,82,6,31778
12654,,887,5,30846
12655,,114,5,27157
12656,,83,5,25333
12657,,517,5,24309
12658,,75,5,24264
12659,,92,5,23569
12660,,14,4,21450
12661,,89,4,18120
12662,,59,4,17363
12663,,10,4,16587
12664,,86,4,16544
12665,,5,4,15884
12666,,268,4,15254
12667,,113,4,15250
12668,,141,4,12752
12669,,2,4,12733
12670,,33,3,12246
12671,,68,3,9801
12672,,526,3,8427
12673,,240,3,7845
12674,,72,3,7564
12675,,25,3,7526
12676,,234,3,7015
12677,,54,3,6552
12678,,131,3,6495
12679,,516,3,6357
12680,,79,3,6275
12681,,81,3,6251
12682,,201,3,6170
12683,,36,2,5902
12684,,888,2,5527
12685,,41,2,5477
12686,,85,2,5326
12687,,6,2,4937
12688,,420,2,4858
12689,,58,2,4435
12690,,895,2,3855
12691,,43,2,3693
12692,,24,2,3693
12693,,126,2,3560
12694,,427,2,3505
12695,,555,2,3459
12696,,350,2,3412
12697,,202,2,3234
12698,,120,2,3083
12699,,235,2,2776
12700,,145,2,2682
12701,,876,2,2681
12702,,67,2,2627
12703,,39,2,2548
12704,,64,2,2456
12705,,31,2,2403
12706,,19,2,2401
12707,,22,2,2360
12708,,122,2,2326
12709,,55,2,2101
12710,,11,2,2078
12711,,236,2,2056
12712,,157,2,1987
12713,,8,2,1935
12714,,103,2,1908
12715,,62,2,1878
12716,,245,1,1709
12717,,27,1,1557
12718,,13,1,1502
12719,,20,1,1501
12720,,12,1,1436
12721,,360,1,1435
12722,,238,1,1270
12723,,51,1,1265
12724,,61,1,1200
12725,,104,1,1169
12726,,101,1,1141
12727,,107,1,1033
12728,,875,1,1031
12729,,15,1,1001
12730,,161,1,982
12731,,112,1,806
12732,,777,1,794
12733,,267,1,658
12734,,4,1,649
12735,,221,1,605
12736,,711,1,598
12737,,84,1,567
12738,,498,1,370
12739,,223,1,333
12740,,34,1,310
12741,,136,1,259
12742,,133,1,211
12743,,91,1,209
12744,,76,1,199
12745,,950,1,194
12746,,110,1,170
12747,,63,1,156
12748,,154,1,131
12749,,246,1,106
12750,,142,1,96
12751,,76,7,247186
12752,,64,7,230596
12753,,104,6,212434
12754,,68,7,130453
12755,,57,7,118934
12756,,5,6,114460
12757,,120,7,93824
12758,,62,7,93457
12759,,203,7,88181
12760,,234,7,85068
12761,,876,6,83762
12762,,2,7,80519
12763,,131,6,61654
12764,,121,7,55959
12765,,254,6,50650
12766,,163,6,50534
12767,,30,6,50479
12768,,266,6,42980
12769,,91,6,41623
12770,,517,6,40506
12771,,113,6,37961
12772,,78,6,33543
12773,,106,6,33259
12774,,164,6,29116
12775,,11,5,28804
12776,,201,6,28787
12777,,77,6,26399
12778,,79,5,26293
12779,,48,5,25926
12780,,56,4,20520
12781,,200,4,20025
12782,,246,4,15195
12783,,235,4,14687
12784,,60,4,14660
12785,,421,3,11819
12786,,22,3,10529
12787,,526,3,9874
12788,,887,3,9865
12789,,107,3,9595
12790,,12,3,9573
12791,,875,3,9196
12792,,427,3,8962
12793,,15,3,8132
12794,,28,3,7744
12795,,112,3,7220
12796,,14,3,6888
12797,,25,3,6731
12798,,80,3,6647
12799,,23,3,6592
12800,,67,3,6128
12801,,245,3,6070
12802,,59,3,6012
12803,,145,2,5769
12804,,13,2,5737
12805,,360,2,5428
12806,,39,2,5375
12807,,50,2,5348
12808,,238,2,5332
12809,,101,2,5033
12810,,29,2,4981
12811,,110,2,4538
12812,,134,2,4476
12813,,157,2,4411
12814,,96,2,4266
12815,,236,2,4003
12816,,115,2,3972
12817,,429,2,3942
12818,,4,2,3838
12819,,523,2,3764
12820,,119,2,3715
12821,,7,2,3708
12822,,82,2,3644
12823,,61,2,3622
12824,,90,2,3450
12825,,268,2,3392
12826,,74,2,3235
12827,,221,2,3149
12828,,27,2,3128
12829,,43,2,2989
12830,,222,2,2917
12831,,75,2,2900
12832,,55,2,2851
12833,,44,2,2824
12834,,33,2,2779
12835,,6,2,2645
12836,,154,2,2538
12837,,86,2,2525
12838,,41,2,2424
12839,,143,2,2390
12840,,69,2,2120
12841,,81,2,2079
12842,,85,2,2075
12843,,122,2,2047
12844,,92,2,2014
12845,,126,2,1986
12846,,42,2,1954
12847,,37,2,1938
12848,,267,2,1908
12849,,412,2,1875
12850,,350,2,1852
12851,,72,1,1798
12852,,10,1,1765
12853,,16,1,1756
12854,,111,1,1746
12855,,555,1,1734
12856,,133,1,1723
12857,,21,1,1705
12858,,142,1,1697
12859,,141,1,1677
12860,,34,1,1673
12861,,20,1,1470
12862,,147,1,1373
12863,,32,1,1365
12864,,516,1,1336
12865,,777,1,1303
12866,,166,1,1258
12867,,117,1,1243
12868,,432,1,1188
12869,,89,1,1178
12870,,99,1,1163
12871,,18,1,1143
12872,,53,1,1134
12873,,103,1,1051
12874,,136,1,1021
12875,,84,1,961
12876,,3,1,931
12877,,498,1,925
12878,,202,1,901
12879,,26,1,844
12880,,895,1,741
12881,,98,1,621
12882,,9,1,583
12883,,45,1,582
12884,,8,1,577
12885,,114,1,499
12886,,127,1,298
12887,,19,1,251
12888,,63,1,203
12889,,102,1,164
12890,,150,1,120
12891,,36,1,115
12892,,24,1,109
12893,,888,1,103
12894,,58,1,92
12895,,31,1,83
12896,,412,7,1383452
12897,,43,7,657232
12898,,497,7,583338
12899,,12,7,570634
12900,,223,7,404766
12901,,201,7,398854
12902,,117,7,291402
12903,,111,7,261345
12904,,44,7,205199
12905,,555,7,200589
12906,,25,7,198077
12907,,350,7,196641
12908,,875,6,182172
12909,,79,6,179800
12910,,89,7,156113
12911,,3,6,143602
12912,,53,6,139978
12913,,90,7,122047
12914,,143,6,91982
12915,,516,7,88472
12916,,64,5,87229
12917,,81,5,84710
12918,,145,6,80601
12919,,432,6,72316
12920,,902,5,70724
12921,,236,6,70209
12922,,526,5,57892
12923,,98,5,52347
12924,,498,5,52192
12925,,40,6,49892
12926,,235,7,46403
12927,,57,5,45698
12928,,888,5,45243
12929,,126,5,43539
12930,,80,5,43157
12931,,267,5,42606
12932,,266,5,34988
12933,,110,5,34699
12934,,429,5,34676
12935,,147,5,34192
12936,,32,5,32683
12937,,99,5,31277
12938,,157,5,30813
12939,,517,5,28186
12940,,85,5,28164
12941,,22,5,25912
12942,,84,5,22894
12943,,238,4,21534
12944,,1,4,20812
12945,,51,4,19893
12946,,150,4,19883
12947,,16,4,19818
12948,,67,4,18971
12949,,18,4,18944
12950,,113,4,18340
12951,,13,4,18174
12952,,523,4,18060
12953,,68,4,17833
12954,,163,4,17430
12955,,24,4,17036
12956,,29,4,16958
12957,,112,4,16800
12958,,2,4,16463
12959,,121,4,16243
12960,,21,4,15859
12961,,78,4,14819
12962,,202,4,14787
12963,,39,4,14198
12964,,164,4,13894
12965,,31,4,13793
12966,,69,4,13602
12967,,134,4,13545
12968,,76,4,13281
12969,,15,4,13142
12970,,104,4,12658
12971,,106,4,12646
12972,,222,3,11387
12973,,48,3,11102
12974,,62,3,10636
12975,,60,3,10277
12976,,63,3,10083
12977,,96,3,9710
12978,,7,3,9599
12979,,221,3,9283
12980,,245,3,9162
12981,,91,3,9027
12982,,59,3,8773
12983,,142,3,8688
12984,,421,3,8619
12985,,114,3,7680
12986,,42,3,6797
12987,,360,3,6559
12988,,268,3,6496
12989,,58,3,6366
12990,,41,3,6309
12991,,9,3,6203
12992,,887,2,5962
12993,,234,2,5938
12994,,119,2,5903
12995,,161,2,5570
12996,,30,2,5546
12997,,122,2,5530
12998,,54,2,5411
12999,,103,2,5318
13000,,518,2,5270
13001,,897,2,4966
13002,,10,2,4964
13003,,203,2,4918
13004,,61,2,4844
13005,,120,2,4741
13006,,711,2,4662
13007,,240,2,4591
13008,,101,2,4218
13009,,107,2,4058
13010,,26,2,4042
13011,,38,2,4030
13012,,141,2,3990
13013,,200,2,3848
13014,,92,2,3683
13015,,20,2,3669
13016,,777,2,3568
13017,,5,2,3527
13018,,154,2,3437
13019,,74,2,3434
13020,,36,2,3400
13021,,86,2,3223
13022,,14,2,3206
13023,,55,2,3133
13024,,50,2,3071
13025,,895,2,3038
13026,,35,2,2819
13027,,127,2,2774
13028,,8,2,2700
13029,,136,2,2681
13030,,11,2,2630
13031,,17,2,2561
13032,,102,2,2199
13033,,6,2,2143
13034,,254,2,2109
13035,,37,2,2095
13036,,56,2,1905
13037,,28,2,1902
13038,,105,1,1790
13039,,115,1,1640
13040,,82,1,1632
13041,,45,1,1451
13042,,131,1,1310
13043,,23,1,1094
13044,,75,1,1084
13045,,420,1,1044
13046,,4,1,1031
13047,,876,1,932
13048,,77,1,927
13049,,246,1,494
13050,,27,1,474
13051,,34,1,386
13052,,72,1,333
13053,,33,1,318
13054,,19,1,177
13055,,133,1,138
13056,,427,1,130
13057,,57,5,940591
13058,,68,5,664947
13059,,58,5,308464
13060,,875,5,108496
13061,,240,5,90162
13062,,24,5,76311
13063,,122,5,59677
13064,,114,5,59496
13065,,106,5,40463
13066,,39,5,38345
13067,,41,5,36990
13068,,164,5,29536
13069,,126,5,28699
13070,,64,5,27097
13071,,54,5,22921
13072,,777,5,22884
13073,,79,4,21470
13074,,897,4,18001
13075,,266,3,12342
13076,,17,3,9600
13077,,112,3,7870
13078,,5,3,6943
13079,,887,3,6564
13080,,69,3,6103
13081,,67,2,5202
13082,,16,2,4701
13083,,85,2,4042
13084,,62,2,3932
13085,,350,2,2982
13086,,78,2,2237
13087,,84,1,1695
13088,,23,1,1478
13089,,421,1,1159
13090,,133,1,1014
13091,,412,1,1008
13092,,104,1,989
13093,,254,1,916
13094,,80,1,856
13095,,83,1,844
13096,,113,1,749
13097,,30,1,506
13098,,131,1,349
13099,,82,1,340
13100,,516,1,303
13101,,117,1,283
13102,,103,1,215
13103,,51,1,192
13104,,166,1,154
13105,,245,1,148
13106,,110,1,143
13107,,81,1,136
13108,,76,1,132
13109,,21,1,116
13110,,10,1,114
13111,,59,1,111
13112,,85,5,100654
13113,,887,5,81305
13114,,897,5,59624
13115,,24,5,58122
13116,,126,5,53974
13117,,150,5,41215
13118,,350,5,40747
13119,,58,5,40450
13120,,164,5,35821
13121,,79,5,33792
13122,,14,5,22995
13123,,266,3,12169
13124,,114,3,11252
13125,,54,3,10070
13126,,68,3,9724
13127,,84,3,8269
13128,,39,3,7807
13129,,516,3,7246
13130,,497,3,6943
13131,,18,3,6370
13132,,67,2,5623
13133,,902,2,4402
13134,,23,2,2903
13135,,110,2,2552
13136,,7,2,2543
13137,,245,2,2253
13138,,78,2,2246
13139,,81,2,2232
13140,,555,2,2167
13141,,45,2,2145
13142,,29,2,2060
13143,,12,2,1999
13144,,202,2,1902
13145,,133,2,1893
13146,,64,1,1528
13147,,163,1,1429
13148,,76,1,1426
13149,,111,1,1415
13150,,51,1,1413
13151,,59,1,1278
13152,,238,1,1252
13153,,22,1,1237
13154,,517,1,1201
13155,,113,1,1146
13156,,498,1,1136
13157,,8,1,1019
13158,,19,1,894
13159,,13,1,882
13160,,75,1,806
13161,,112,1,771
13162,,31,1,732
13163,,203,1,719
13164,,777,1,718
13165,,34,1,716
13166,,236,1,701
13167,,875,1,654
13168,,96,1,621
13169,,17,1,594
13170,,25,1,587
13171,,222,1,568
13172,,11,1,567
13173,,92,1,564
13174,,28,1,543
13175,,119,1,521
13176,,86,1,502
13177,,55,1,502
13178,,105,1,457
13179,,104,1,430
13180,,16,1,417
13181,,157,1,407
13182,,43,1,407
13183,,1,1,337
13184,,80,1,222
13185,,412,1,198
13186,,15,1,188
13187,,117,1,175
13188,,77,1,168
13189,,36,1,165
13190,,90,1,130
13191,,518,1,126
13192,,38,1,126
13193,,121,1,124
13194,,103,1,124
13195,,429,1,121
13196,,82,1,121
13197,,57,1,112
13198,,89,1,110
13199,,523,1,102
13200,,122,1,102
13201,,101,1,98
13202,,30,1,96
13203,,142,1,90
13204,,83,1,69
13205,,56,7,1450916
13206,,7,7,364863
13207,,55,7,136351
13208,,64,6,89482
13209,,92,7,88251
13210,,107,6,78671
13211,,114,6,73876
13212,,131,7,69075
13213,,53,7,67940
13214,,81,6,67455
13215,,67,7,66890
13216,,41,6,66091
13217,,18,7,62797
13218,,80,6,59990
13219,,412,6,59417
13220,,11,6,57210
13221,,157,6,56208
13222,,21,6,56118
13223,,59,6,55594
13224,,105,6,53104
13225,,104,6,50928
13226,,57,6,50098
13227,,96,7,46556
13228,,12,6,45896
13229,,29,6,45380
13230,,238,6,43549
13231,,30,7,40169
13232,,245,6,39766
13233,,360,6,39387
13234,,38,6,37490
13235,,117,6,35558
13236,,110,6,31884
13237,,69,6,31871
13238,,51,6,30556
13239,,54,6,30548
13240,,17,6,30045
13241,,58,5,29934
13242,,8,6,29462
13243,,4,5,29221
13244,,28,5,27837
13245,,112,5,27141
13246,,1,5,26208
13247,,875,5,25894
13248,,121,5,25507
13249,,32,5,25449
13250,,122,5,25098
13251,,61,5,25045
13252,,39,5,23583
13253,,89,5,23314
13254,,236,4,21539
13255,,145,4,20972
13256,,142,4,20705
13257,,77,4,19453
13258,,222,4,19052
13259,,266,4,18758
13260,,498,4,18430
13261,,91,4,17817
13262,,31,4,17799
13263,,86,4,17628
13264,,23,4,17199
13265,,24,4,16715
13266,,113,4,16223
13267,,63,4,16084
13268,,79,4,15768
13269,,5,4,15430
13270,,62,4,15296
13271,,42,4,14857
13272,,36,4,14680
13273,,14,4,14548
13274,,202,4,14279
13275,,27,4,14239
13276,,555,4,14023
13277,,120,4,13929
13278,,517,4,13630
13279,,164,3,12496
13280,,3,3,12231
13281,,35,3,12076
13282,,98,3,11880
13283,,10,3,11835
13284,,84,3,11797
13285,,516,3,11759
